Magna_6 Wind Direction,Magna_6 Wind Speed (m/s),Magna_6 Meteo Ambient Temperature (C),Magna_6 Meteo Air Pressure (hpa),Magna_6 Meteo Relative Humidity,Magna_6 Meteo Dew Point Temperature (C),Power Supply (V),Magna_6 Water EC muS/cm,Magna_6 Water Level Above Sensor mm,Magna_6 Segment 1_ (10-30cm) Soil Moisture_%,Temp_1,Magna_6 Segment 1_ (10-30 cm) Soil Electrical Conductivity_S/m,Magna_6 Segment 2_ (40-60 cm) Soil Moisture_%,Temp_2,Magna_6 Segment 2_ (40-60 cm) Soil Electrical Conductivity__S/m,Magna_6 Segment 3_ (70-90 cm) Soil Moisture_%,Temp_3,Magna_6 Segment 3_ (70-90 cm) Soil Electrical Conductivity__S/m,Magna_6 PH,Magna_6 ORP_mV,Magna_6 pH_Sensor_Temperature_C,Wind Speed (x10),Wind Direction (x10),Temperature (x10),Air Pressure (x10),Relative Humidity (x10),Dew Point Temperature (x10),Magna_6 Precipitation_24hr_mm,Magna_6 Cumulative Precipitation_mm,Magna_6 CTD_Temperature_C,CTD_Pressure_BAR,CTD_Conductivity__mS,Metres above MSL,TOW _MH2O,data_date,data_time
226.5,3.7,8.4,996.1,94.3,7.5,13.089,422.8,1754.6,92.72,0,2.16,78.01,0,2.22,78.84,0,2.05,8.50717,-539.455,8.85812,37,2265,84,9961,943,75,6,44,8.5896,0.172068,0.422807,no-data,no-data,01/05/2022,00:02:00
225.6,2.4,8.3,996.1,95.5,7.6,13.089,422.9,1754.5,94.61,0,2.17,77.99,0,2.22,78.75,0,2.05,8.2887,-540.1,8.85812,24,2256,83,9961,955,76,1,45,8.593872,0.172055,0.422906,no-data,no-data,01/05/2022,00:12:00
241.1,2.9,8.3,996,95,7.6,13.089,422.8,1754.5,94.57,0,2.17,78,0,2.22,78.84,0,2.05,8.32652,-540.136,8.85812,29,2411,83,9960,950,76,1,45,8.5896,0.172055,0.422807,no-data,no-data,01/05/2022,00:22:00
238.3,2.5,8.3,995.9,95.3,7.6,13.089,422.9,1754.7,95.82,0,2.17,77.95,0,2.22,78.79,0,2.05,8.32372,-540.064,8.85812,25,2383,83,9959,953,76,1,45,8.593872,0.172073,0.422906,no-data,no-data,01/05/2022,00:32:00
224.9,3.2,8.3,995.8,95.5,7.6,13.089,422.8,1754.7,97.3,0,2.17,78.06,0,2.21,78.74,0,2.05,8.33002,-539.885,8.85812,32,2249,83,9958,955,76,1,45,8.593872,0.172073,0.422807,no-data,no-data,01/05/2022,00:42:00
212.1,2.7,8.3,995.7,96.1,7.7,13.063,422.9,1755,97.52,0,2.17,78,0,2.22,78.75,0,2.05,8.50227,-538.56,8.85812,27,2121,83,9957,961,77,1,45,8.5896,0.172105,0.422906,no-data,no-data,01/05/2022,00:52:00
238,3.2,8.4,995.7,96.4,7.8,13.063,423,1754.8,99.78,0,2.18,78.01,0,2.22,78.83,0,2.05,8.34752,-539.241,8.85812,32,2380,84,9957,964,78,1,45,8.593872,0.172084,0.423016,no-data,no-data,01/05/2022,01:02:00
236.1,2.8,8.4,995.6,96.6,7.9,13.063,423.1,1755,100,0,2.19,78.05,0,2.22,78.8,0,2.05,8.55129,-538.99,8.85812,28,2361,84,9956,966,79,1,45,8.5896,0.17211,0.423126,no-data,no-data,01/05/2022,01:12:00
237.5,2.1,8.4,995.5,97.2,8,13.063,423.1,1755,100,0,2.19,78.02,0,2.22,78.87,0,2.05,8.36223,-539.097,8.85812,21,2375,84,9955,972,80,2,46,8.593872,0.17211,0.423126,no-data,no-data,01/05/2022,01:22:00
235.3,1.9,8.5,995.5,97.2,8.1,13.063,422.8,1755,100,0,2.21,78.01,0,2.21,78.8,0,2.05,8.35733,-539.097,8.85812,19,2353,85,9955,972,81,2,46,8.593872,0.172106,0.422807,no-data,no-data,01/05/2022,01:32:00
230.6,2.6,8.4,995.4,97.3,8.1,13.063,422.8,1755.1,100,0,2.21,78.04,0,2.21,78.84,0,2.05,8.35382,-538.954,8.85812,26,2306,84,9954,973,81,2,46,8.593872,0.172119,0.422796,no-data,no-data,01/05/2022,01:42:00
223.6,2.1,8.5,995.3,96.5,8,13.032,422.9,1755.1,100,0,2.23,78.01,0,2.21,78.84,0,2.05,8.36153,-538.847,8.85812,21,2236,85,9953,965,80,2,46,8.593872,0.172117,0.422906,no-data,no-data,01/05/2022,01:52:00
214.8,2.3,8.6,995.3,96.2,8,13.032,422.9,1755.3,100,0,2.24,78.06,0,2.21,78.79,0,2.05,8.55409,-538.166,8.85812,23,2148,86,9953,962,80,3,47,8.593872,0.17214,0.422906,no-data,no-data,01/05/2022,02:02:00
204.7,1.6,8.6,995.2,96.3,8,13.032,422.7,1755.6,100,0,2.25,78.06,0,2.21,78.79,0,2.05,8.34332,-538.775,8.85812,16,2047,86,9952,963,80,4,48,8.593872,0.172166,0.422697,no-data,no-data,01/05/2022,02:12:00
248.4,0.7,8.5,995.2,97,8.1,13.032,422.6,1756,100,0,2.27,78.08,0,2.21,78.95,0,2.04,8.3832,-538.739,8.85971,7,2484,85,9952,970,81,4,48,8.5896,0.172204,0.422587,no-data,no-data,01/05/2022,02:22:00
247.6,1.9,8.6,995.2,97.5,8.2,13.032,422.6,1755,100,0,2.28,78.04,0,2.21,78.87,0,2.04,8.3706,-538.739,8.85812,19,2476,86,9952,975,82,4,48,8.593872,0.172111,0.422577,no-data,no-data,01/05/2022,02:32:00
231,2.2,8.7,995.1,97.4,8.3,13.032,422.8,1753.8,100,0,2.28,77.98,0,2.21,78.99,0,2.04,8.36713,-538.668,8.85812,22,2310,87,9951,974,83,4,48,8.593872,0.171992,0.422796,no-data,no-data,01/05/2022,02:42:00
209,3.6,8.7,995.1,97.6,8.3,13.004,422.8,1750.8,100,0,2.29,77.99,0,2.21,78.95,0,2.04,8.36643,-538.56,8.85812,36,2090,87,9951,976,83,4,48,8.593872,0.171699,0.422796,no-data,no-data,01/05/2022,02:52:00
216.9,1.9,8.7,994.9,97.5,8.3,13.004,422.7,1756.1,100,0,2.29,78.07,0,2.21,78.87,0,2.04,8.365,-538.524,8.85971,19,2169,87,9949,975,83,4,48,8.5896,0.172218,0.422697,no-data,no-data,01/05/2022,03:02:00
259.4,1.5,8.6,994.9,97.6,8.3,13.004,422.6,1756.7,100,0,2.32,78.06,0,2.21,78.93,0,2.05,8.33772,-538.739,8.85812,15,2594,86,9949,976,83,4,48,8.593872,0.172275,0.422587,no-data,no-data,01/05/2022,03:12:00
240.2,2,8.6,994.8,97.9,8.3,13.004,422.7,1756.2,100,0,2.32,78.04,0,2.21,79.01,0,2.04,8.54845,-538.202,8.85812,20,2402,86,9948,979,83,4,48,8.593872,0.172222,0.422686,no-data,no-data,01/05/2022,03:22:00
232,1.7,8.7,994.8,97.9,8.4,13.004,422.6,1755.5,100,0,2.32,78,0,2.21,78.9,0,2.04,8.55756,-538.202,8.85971,17,2320,87,9948,979,84,4,48,8.593872,0.172152,0.422587,no-data,no-data,01/05/2022,03:32:00
226.7,2.6,8.7,994.8,97.6,8.4,13.004,422.7,1755.6,100,0,2.33,78.11,0,2.21,78.95,0,2.04,8.53798,-538.202,8.85812,26,2267,87,9948,976,84,4,48,8.593872,0.172168,0.422686,no-data,no-data,01/05/2022,03:42:00
236.1,1.3,8.6,994.8,98,8.4,12.991,422.7,1752.6,100,0,2.33,78.07,0,2.21,78.87,0,2.04,8.37623,-538.453,8.85812,13,2361,86,9948,980,84,4,48,8.593872,0.171873,0.422697,no-data,no-data,01/05/2022,03:52:00
241.1,2.5,8.6,994.6,97.9,8.3,12.991,422.7,1757,100,0,2.35,78.1,0,2.21,78.9,0,2.04,8.3685,-538.524,8.85812,25,2411,86,9946,979,83,4,48,8.593872,0.172301,0.422686,no-data,no-data,01/05/2022,04:02:00
225.3,2.3,8.6,994.6,98.1,8.4,12.991,422.8,1757.3,100,0,2.36,78.11,0,2.21,79.03,0,2.04,8.33909,-538.596,8.85812,23,2253,86,9946,981,84,4,48,8.5896,0.172328,0.422796,no-data,no-data,01/05/2022,04:12:00
218.6,2.2,8.6,994.6,98.5,8.4,12.991,422.7,1756.9,100,0,2.38,78.25,0,2.21,78.97,0,2.04,8.55549,-538.059,8.85971,22,2186,86,9946,985,84,4,48,8.593872,0.172292,0.422697,no-data,no-data,01/05/2022,04:22:00
225.5,0.8,8.6,994.6,98.6,8.4,12.991,422.8,1756.7,100,0,2.4,78.36,0,2.22,79.01,0,2.04,8.36853,-538.345,8.85971,8,2255,86,9946,986,84,4,48,8.593872,0.172274,0.422796,no-data,no-data,01/05/2022,04:32:00
221.4,1.6,8.6,994.6,98.3,8.3,12.991,422.7,1756.6,100,0,2.41,81.28,0,2.22,78.89,0,2.04,8.35939,-538.381,8.85812,16,2214,86,9946,983,83,4,48,8.593872,0.172261,0.422697,no-data,no-data,01/05/2022,04:42:00
223.8,1.6,8.6,994.8,98.2,8.3,12.985,422.7,1752.6,100,0,2.41,81.78,0,2.23,78.96,0,2.04,8.36009,-538.309,8.85812,16,2238,86,9948,982,83,4,48,8.593872,0.171875,0.422697,no-data,no-data,01/05/2022,04:52:00
221.1,2.7,8.6,994.6,98.4,8.3,12.985,422.9,1757.4,100,0,2.42,81.67,0,2.23,78.88,0,2.04,8.55059,-537.808,8.85812,27,2211,86,9946,984,83,4,48,8.593872,0.172343,0.422906,no-data,no-data,01/05/2022,05:02:00
238.9,2.1,8.6,994.6,97.5,8.3,12.985,422.7,1757,100,0,2.42,82.23,0,2.23,78.81,0,2.04,8.53308,-537.772,8.85812,21,2389,86,9946,975,83,4,48,8.593872,0.172303,0.422697,no-data,no-data,01/05/2022,05:12:00
217.5,2.3,8.7,994.6,96.2,8.1,12.985,422.8,1756.4,100,0,2.43,82.26,0,2.23,78.85,0,2.04,8.56316,-537.629,8.85971,23,2175,87,9946,962,81,4,48,8.593872,0.172241,0.422807,no-data,no-data,01/05/2022,05:22:00
194.3,1.3,8.8,994.6,95.5,8.1,12.985,422.8,1755.8,100,0,2.43,82.06,0,2.23,78.88,0,2.04,8.56879,-537.521,8.85812,13,1943,88,9946,955,81,4,48,8.593872,0.172189,0.422807,no-data,no-data,01/05/2022,05:32:00
227.3,2.1,8.8,994.7,95.4,8.2,12.985,422.9,1755.6,100,0,2.44,82.28,0,2.23,78.88,0,2.04,8.3804,-537.844,8.85812,21,2273,88,9947,954,82,4,48,8.593872,0.172168,0.422906,no-data,no-data,01/05/2022,05:42:00
235.5,2.6,8.9,994.9,95.7,8.2,13.032,422.9,1748.2,100,0,2.45,84.34,0,2.23,78.84,0,2.04,8.37693,-537.808,8.85971,26,2355,89,9949,957,82,4,48,8.5896,0.171437,0.422906,no-data,no-data,01/05/2022,05:52:00
218.3,2.3,8.9,994.7,95,8.2,13.032,422.7,1754.1,100,0,2.45,84.28,0,2.23,78.92,0,2.04,8.37413,-537.701,8.85812,23,2183,89,9947,950,82,4,48,8.593872,0.17202,0.422697,no-data,no-data,01/05/2022,06:02:00
214.9,2.3,8.9,994.6,94.9,8.2,13.032,422.7,1755.3,100,0,2.46,84.15,0,2.23,78.9,0,2.04,8.34539,-537.772,8.85812,23,2149,89,9946,949,82,4,48,8.593872,0.172133,0.422697,no-data,no-data,01/05/2022,06:12:00
215,2.7,9.1,994.6,93.8,8.1,13.032,422.8,1754.1,100,0,2.46,84.13,0,2.23,78.88,0,2.04,8.37343,-537.88,8.85812,27,2150,91,9946,938,81,4,48,8.593872,0.17202,0.422807,no-data,no-data,01/05/2022,06:22:00
191.2,2.3,9.1,994.7,93.9,8.2,13.032,422.9,1751.4,100,0,2.46,84.16,0,2.23,78.91,0,2.04,8.3727,-537.987,8.85812,23,1912,91,9947,939,82,4,48,8.593872,0.17175,0.422906,no-data,no-data,01/05/2022,06:32:00
224,2,9.3,994.7,93.8,8.4,13.032,422.9,1749.9,100,0,2.46,84.05,0,2.23,79.04,0,2.04,8.3664,-537.88,8.85971,20,2240,93,9947,938,84,4,48,8.593872,0.171603,0.422917,no-data,no-data,01/05/2022,06:42:00
219.3,2.9,9.5,994.7,92.5,8.4,13.798,423,1756.4,100,0,2.46,84.19,0,2.23,79.05,0,2.04,8.36293,-537.88,8.85971,29,2193,95,9947,925,84,4,48,8.593872,0.172248,0.423027,no-data,no-data,01/05/2022,06:52:00
238.7,2.4,9.6,994.7,92,8.4,13.798,423,1756.4,100,0,2.47,84.29,0,2.23,79.83,0,2.04,8.3608,-537.915,8.85971,24,2387,96,9947,920,84,4,48,8.593872,0.172241,0.423027,no-data,no-data,01/05/2022,07:02:00
211,1.8,9.7,994.7,92.3,8.5,13.798,423.2,1756.1,100,0,2.47,84.16,0,2.23,79.78,0,2.04,8.33912,-538.166,8.85812,18,2110,97,9947,923,85,4,48,8.593872,0.172213,0.423236,no-data,no-data,01/05/2022,07:12:00
205.9,3.8,9.9,994.6,91.2,8.6,13.798,423.2,1756,100,0,2.47,84.18,0,2.23,79.85,0,2.04,8.52398,-537.593,8.85812,38,2059,99,9946,912,86,4,48,8.5896,0.1722,0.423236,no-data,no-data,01/05/2022,07:22:00
215.7,3.1,10.1,994.7,91,8.7,13.798,423.1,1755.8,100,0,2.47,84.2,0,2.23,79.8,0,2.04,8.3678,-537.915,8.85971,31,2157,101,9947,910,87,4,48,8.593872,0.172186,0.423137,no-data,no-data,01/05/2022,07:32:00
244.6,2.5,10.5,994.7,90.2,9,13.798,423.1,1756,100,0,2.47,84.27,0,2.23,79.75,0,2.04,8.36153,-537.987,8.85971,25,2446,105,9947,902,90,4,48,8.593872,0.172203,0.423137,no-data,no-data,01/05/2022,07:42:00
236.8,4.2,10.6,994.7,87.8,8.7,14.314,423.2,1756.3,100,0,2.47,84.86,0,2.23,79.83,0,2.04,8.52395,-537.521,8.85971,42,2368,106,9947,878,87,4,48,8.593872,0.172234,0.423247,no-data,no-data,01/05/2022,07:52:00
220.6,2.2,10.8,994.8,87,8.7,14.314,423.2,1756,100,0,2.47,84.05,0,2.23,79.38,0,2.04,8.55616,-537.199,8.85812,22,2206,108,9948,870,87,4,48,8.593872,0.172202,0.423236,no-data,no-data,01/05/2022,08:02:00
222,1.8,10.9,994.8,86.6,8.8,14.314,423.2,1756.2,100,0,2.46,84.13,0,2.23,79.26,0,2.04,8.34052,-537.557,8.85971,18,2220,109,9948,866,88,4,48,8.593872,0.17222,0.423247,no-data,no-data,01/05/2022,08:12:00
238.3,2.1,11.1,994.9,85.8,8.8,14.314,423.5,1756.2,100,0,2.47,84.04,0,2.23,79.3,0,2.04,8.3671,-537.521,8.85971,21,2383,111,9949,858,88,4,48,8.593872,0.172225,0.423467,no-data,no-data,01/05/2022,08:22:00
312.1,1.3,11,994.9,84.9,8.5,14.314,423.4,1756.1,100,0,2.46,84.17,0,2.23,79.31,0,2.04,8.3629,-537.593,8.85971,13,3121,110,9949,849,85,4,48,8.593872,0.172217,0.423357,no-data,no-data,01/05/2022,08:32:00
295.6,1.3,11.1,994.8,88.3,9.2,14.314,423.4,1756,100,0,2.47,84.1,0,2.23,79.33,0,2.04,8.372,-537.45,8.85812,13,2956,111,9948,883,92,4,48,8.593872,0.172207,0.423357,no-data,no-data,01/05/2022,08:42:00
269.8,1.2,11.2,994.9,85.1,8.8,14.333,423.5,1756.5,100,0,2.47,84.15,0,2.23,79.31,0,2.04,8.57786,-536.913,8.85971,12,2698,112,9949,851,88,4,48,8.593872,0.172253,0.423456,no-data,no-data,01/05/2022,08:52:00
257.9,2,11.3,995,84.9,8.9,14.333,423.4,1756,100,0,2.47,84.37,0,2.23,80.34,0,2.04,8.39091,-537.271,8.85971,20,2579,113,9950,849,89,4,48,8.5896,0.172204,0.423357,no-data,no-data,01/05/2022,09:02:00
221.5,2.1,11.7,995.1,83.8,9.1,14.333,423.4,1755.7,100,0,2.47,84.37,0,2.23,80.39,0,2.04,8.36009,-537.342,8.85971,21,2215,117,9951,838,91,4,48,8.593872,0.172176,0.423357,no-data,no-data,01/05/2022,09:12:00
236.2,1.7,11.7,995,83.4,9,14.333,423.4,1755.9,100,0,2.46,84.4,0,2.23,80.31,0,2.05,8.57716,-536.805,8.85971,17,2362,117,9950,834,90,4,48,8.593872,0.172196,0.423357,no-data,no-data,01/05/2022,09:22:00
220,2.2,11.7,995.2,82.9,8.9,14.333,423.5,1755.4,100,0,2.47,84.46,0,2.23,80.4,0,2.05,8.56176,-536.734,8.85812,22,2200,117,9952,829,89,4,48,8.593872,0.172148,0.423467,no-data,no-data,01/05/2022,09:32:00
237.6,2.1,12.4,995.2,85.2,10,14.333,423.4,1755.1,100,0,2.46,84.76,0,2.23,81.19,0,2.05,8.39091,-537.163,8.85971,21,2376,124,9952,852,100,4,48,8.593872,0.172117,0.423357,no-data,no-data,01/05/2022,09:42:00
253.4,2.6,12.5,995.1,80.5,9.2,14.336,423.3,1756.4,100,0,2.46,84.66,0,2.23,81.17,0,2.05,8.3881,-537.199,8.85971,26,2534,125,9951,805,92,4,48,8.593872,0.172242,0.423346,no-data,no-data,01/05/2022,09:52:00
279.7,1.1,12,995.1,80.7,8.8,14.336,423.2,1756.4,100,0,2.46,84.7,0,2.23,81.13,0,2.05,8.3881,-537.199,8.85971,11,2797,120,9951,807,88,4,48,8.593872,0.172241,0.423247,no-data,no-data,01/05/2022,10:02:00
274.6,0.6,11.9,995.2,79.2,8.5,14.336,423.3,1755.9,100,0,2.47,84.4,0,2.23,79.57,0,2.05,8.55896,-536.913,8.85971,6,2746,119,9952,792,85,4,48,8.593872,0.172191,0.423346,no-data,no-data,01/05/2022,10:12:00
219.2,0.7,12.1,995.2,79.3,8.6,14.336,423.2,1755.4,100,0,2.47,84.41,0,2.23,79.48,0,2.05,8.58486,-536.698,8.85812,7,2192,121,9952,793,86,4,48,8.593872,0.172149,0.423247,no-data,no-data,01/05/2022,10:22:00
309.8,1.1,12.3,995.3,78.2,8.6,14.336,423.3,1755.6,100,0,2.47,84.56,0,2.23,79.53,0,2.05,8.3888,-537.128,8.85971,11,3098,123,9953,782,86,4,48,8.593872,0.172161,0.423346,no-data,no-data,01/05/2022,10:32:00
299.4,1.2,12.4,995.2,78.8,8.8,14.336,423.5,1755.7,100,0,2.47,84.53,0,2.23,79.48,0,2.05,8.53445,-536.913,8.85971,12,2994,124,9952,788,88,4,48,8.593872,0.172178,0.423456,no-data,no-data,01/05/2022,10:42:00
331.9,0.6,12.3,995.2,80.5,9,13.596,423.6,1755.4,100,0,2.46,84.49,0,2.23,79.5,0,2.05,8.54075,-536.913,8.85971,6,3319,123,9952,805,90,4,48,8.5896,0.17215,0.423566,no-data,no-data,01/05/2022,10:52:00
314.9,0.4,12.5,995.2,77.4,8.7,13.596,423.5,1755,100,0,2.47,84.52,0,2.23,79.61,0,2.05,8.54145,-536.984,8.85971,4,3149,125,9952,774,87,4,48,8.593872,0.172109,0.423467,no-data,no-data,01/05/2022,11:02:00
353.6,1.9,12.6,995,77.2,8.7,13.596,423.5,1755.9,100,0,2.47,84.5,0,2.23,79.54,0,2.05,8.34539,-537.629,8.85971,19,3536,126,9950,772,87,4,48,8.593872,0.172194,0.423467,no-data,no-data,01/05/2022,11:12:00
16.9,1,12.5,995.1,75.8,8.4,13.596,423.5,1755.3,100,0,2.47,84.54,0,2.23,79.46,0,2.05,8.3699,-537.593,8.85971,10,169,125,9951,758,84,4,48,8.593872,0.172141,0.423467,no-data,no-data,01/05/2022,11:22:00
16.8,1.6,12.8,995.1,76.2,8.7,13.596,423.2,1755.7,100,0,2.47,84.43,0,2.23,79.54,0,2.05,8.3671,-537.486,8.85971,16,168,128,9951,762,87,4,48,8.593872,0.172177,0.423247,no-data,no-data,01/05/2022,11:32:00
358.1,1.3,12.5,995.1,77.3,8.7,13.596,423.2,1755.7,100,0,2.47,84.47,0,2.23,79.55,0,2.05,8.3671,-537.271,8.85812,13,3581,125,9951,773,87,4,48,8.593872,0.172172,0.423247,no-data,no-data,01/05/2022,11:42:00
56.8,0.7,12.7,995.2,77.9,9,13.583,423.3,1755.3,100,0,2.46,84.51,0,2.23,79.58,0,2.05,8.3657,-537.02,8.85971,7,568,127,9952,779,90,4,48,8.593872,0.172132,0.423346,no-data,no-data,01/05/2022,11:52:00
14.6,0.5,13.4,995.3,72.8,8.6,13.583,423.2,1754.9,100,0,2.46,84.52,0,2.23,79.55,0,2.05,8.53375,-536.447,8.85971,5,146,134,9953,728,86,4,48,8.593872,0.172096,0.423247,no-data,no-data,01/05/2022,12:02:00
345.3,1.8,13.5,995,73.4,8.9,13.583,423.3,1755.4,100,0,2.46,84.51,0,2.23,79.49,0,2.05,8.55125,-536.34,8.85971,18,3453,135,9950,734,89,4,48,8.593872,0.172148,0.423346,no-data,no-data,01/05/2022,12:12:00
315.8,1,13.8,995,72.3,8.9,13.583,423.2,1755.1,100,0,2.46,84.55,0,2.23,79.57,0,2.05,8.3867,-536.698,8.85971,10,3158,138,9950,723,89,4,48,8.593872,0.172119,0.423247,no-data,no-data,01/05/2022,12:22:00
285.7,0.7,13.9,995,73,9.1,13.583,423.1,1755.2,100,0,2.45,84.59,0,2.23,79.54,0,2.05,8.54635,-536.232,8.85971,7,2857,139,9950,730,91,4,48,8.593872,0.172126,0.423137,no-data,no-data,01/05/2022,12:32:00
49.7,1.4,13.8,994.8,71.2,8.7,13.583,423.3,1755.5,100,0,2.45,84.54,0,2.23,79.66,0,2.05,8.3825,-536.59,8.85971,14,497,138,9948,712,87,4,48,8.593872,0.172158,0.423346,no-data,no-data,01/05/2022,12:42:00
323.8,1.2,13.5,994.8,73.4,8.9,13.579,423.5,1755.5,100,0,2.45,84.41,0,2.23,79.53,0,2.05,8.3811,-536.913,8.86123,12,3238,135,9948,734,89,4,48,8.593872,0.172158,0.423456,no-data,no-data,01/05/2022,12:52:00
48,0.7,13.5,994.9,70.5,8.2,13.579,423.5,1755.3,100,0,2.45,84.48,0,2.23,79.66,0,2.05,8.57436,-536.483,8.86123,7,480,135,9949,705,82,4,48,8.593872,0.172141,0.423456,no-data,no-data,01/05/2022,13:02:00
26.9,1.2,13.3,994.8,72.5,8.5,13.579,423.4,1755.4,100,0,2.45,84.38,0,2.23,79.61,0,2.05,8.34469,-537.02,8.85971,12,269,133,9948,725,85,4,48,8.593872,0.172145,0.423357,no-data,no-data,01/05/2022,13:12:00
339.4,0.7,13.3,994.8,74,8.8,13.579,423.4,1755.2,100,0,2.45,84.42,0,2.23,79.61,0,2.05,8.56176,-536.519,8.85971,7,3394,133,9948,740,88,4,48,8.593872,0.172129,0.423357,no-data,no-data,01/05/2022,13:22:00
349.3,0.7,13.3,994.9,73.1,8.6,13.579,423.3,1755.2,100,0,2.45,84.41,0,2.23,79.71,0,2.05,8.37197,-536.877,8.85971,7,3493,133,9949,731,86,4,48,8.593872,0.172127,0.423346,no-data,no-data,01/05/2022,13:32:00
89.3,0.8,13.2,994.8,76.1,9.1,13.579,423.2,1755.2,100,0,2.45,84.39,0,2.23,79.57,0,2.05,8.3699,-536.805,8.86123,8,893,132,9948,761,91,4,48,8.593872,0.172127,0.423247,no-data,no-data,01/05/2022,13:42:00
86.6,0.6,13.1,994.9,77.4,9.2,13.579,423.3,1755.2,100,0,2.45,84.45,0,2.23,79.71,0,2.05,8.37337,-536.769,8.85971,6,866,131,9949,774,92,4,48,8.598083,0.172122,0.423346,no-data,no-data,01/05/2022,13:52:00
44.6,0.4,13,994.9,77.3,9.2,13.579,423.2,1755.1,100,0,2.45,84.42,0,2.23,79.66,0,2.05,8.55686,-536.232,8.85971,4,446,130,9949,773,92,4,48,8.593872,0.172113,0.423236,no-data,no-data,01/05/2022,14:02:00
294.8,0.8,12.7,994.8,78.7,9.1,13.579,423.1,1755.1,100,0,2.46,84.41,0,2.23,79.71,0,2.05,8.54495,-536.089,8.85971,8,2948,127,9948,787,91,4,48,8.593872,0.172114,0.423137,no-data,no-data,01/05/2022,14:12:00
340.9,0.5,12.6,994.8,80.8,9.4,13.579,423.1,1755,100,0,2.45,84.48,0,2.23,79.57,0,2.05,8.62615,-535.946,8.86123,5,3409,126,9948,808,94,4,48,8.593872,0.172107,0.423137,no-data,no-data,01/05/2022,14:22:00
46.9,0.8,12.7,994.8,78.4,9,13.579,423,1755,100,0,2.46,84.45,0,2.23,79.61,0,2.05,8.39651,-536.34,8.85971,8,469,127,9948,784,90,4,48,8.593872,0.172103,0.423038,no-data,no-data,01/05/2022,14:32:00
0.3,1.2,12.8,994.8,77.8,9,13.579,423.1,1755,100,0,2.45,84.37,0,2.23,79.69,0,2.04,8.57993,-535.802,8.85971,12,3,128,9948,778,90,4,48,8.593872,0.172107,0.423137,no-data,no-data,01/05/2022,14:42:00
52.7,1.4,12.8,994.8,77,8.9,13.582,423,1755,100,0,2.45,84.45,0,2.23,79.65,0,2.04,8.61704,-535.695,8.85971,14,527,128,9948,770,89,4,48,8.593872,0.172104,0.423027,no-data,no-data,01/05/2022,14:52:00
49.6,1.2,13,994.7,78,9.2,13.582,423.1,1754.9,100,0,2.45,84.41,0,2.23,79.61,0,2.05,8.60584,-535.623,8.86123,12,496,130,9947,780,92,4,48,8.593872,0.1721,0.423137,no-data,no-data,01/05/2022,15:02:00
73.5,0.8,12.9,994.7,74.7,8.5,13.582,423.1,1754.9,100,0,2.45,84.48,0,2.23,79.75,0,2.05,8.41541,-536.089,8.86123,8,735,129,9947,747,85,4,48,8.593872,0.172096,0.423137,no-data,no-data,01/05/2022,15:12:00
62.2,1,12.9,994.7,75.5,8.7,13.582,423.2,1754.9,100,0,2.45,84.51,0,2.23,79.57,0,2.05,8.62338,-535.516,8.86123,10,622,129,9947,755,87,4,48,8.593872,0.172096,0.423247,no-data,no-data,01/05/2022,15:22:00
38.9,2,12.7,994.7,76.1,8.6,13.582,423,1754.9,100,0,2.45,84.35,0,2.23,79.65,0,2.04,8.43292,-535.766,8.86123,20,389,127,9947,761,86,4,48,8.593872,0.172101,0.423038,no-data,no-data,01/05/2022,15:32:00
71.3,1.5,12.6,994.7,78,8.9,13.582,423.2,1754.8,100,0,2.45,84.35,0,2.23,79.61,0,2.05,8.41541,-535.587,8.86123,15,713,126,9947,780,89,4,48,8.593872,0.172089,0.423247,no-data,no-data,01/05/2022,15:42:00
68.8,1.3,12.5,994.8,76.5,8.5,13.583,423.1,1754.8,100,0,2.46,84.41,0,2.23,79.74,0,2.04,8.41051,-535.48,8.86123,13,688,125,9948,765,85,4,48,8.593872,0.172086,0.423137,no-data,no-data,01/05/2022,15:52:00
57.7,1.1,12.5,994.8,78.2,8.8,13.583,423,1754.7,100,0,2.45,84.46,0,2.23,79.71,0,2.05,8.40491,-535.373,8.86123,11,577,125,9948,782,88,4,48,8.593872,0.172082,0.423027,no-data,no-data,01/05/2022,16:02:00
93.9,0.5,12.5,994.8,79.4,9.1,13.583,422.9,1754.7,100,0,2.45,84.51,0,2.23,79.71,0,2.05,8.379,-535.337,8.85971,5,939,125,9948,794,91,4,48,8.593872,0.172079,0.422917,no-data,no-data,01/05/2022,16:12:00
348,0.4,12.6,994.9,78,8.9,13.583,423,1754.7,100,0,2.45,84.44,0,2.23,79.74,0,2.04,8.40208,-534.943,8.85971,4,3480,126,9949,780,89,4,48,8.598083,0.172074,0.423027,no-data,no-data,01/05/2022,16:22:00
269.8,0.6,12.6,994.9,81.7,9.5,13.583,422.9,1754.6,100,0,2.45,84.48,0,2.23,79.61,0,2.05,8.39368,-534.871,8.86123,6,2698,126,9949,817,95,4,48,8.593872,0.17207,0.422917,no-data,no-data,01/05/2022,16:32:00
277.2,0.6,12.6,994.9,82.3,9.6,13.583,422.9,1754.6,100,0,2.46,84.44,0,2.23,79.69,0,2.04,8.386,-534.585,8.86123,6,2772,126,9949,823,96,4,48,8.593872,0.172068,0.422917,no-data,no-data,01/05/2022,16:42:00
