Magna_6 Wind Direction,Magna_6 Wind Speed (m/s),Magna_6 Meteo Ambient Temperature (C),Magna_6 Meteo Air Pressure (hpa),Magna_6 Meteo Relative Humidity,Magna_6 Meteo Dew Point Temperature (C),Power Supply (V),Magna_6 Water EC muS/cm,Magna_6 Water Level Above Sensor mm,Magna_6 Segment 1_ (10-30cm) Soil Moisture_%,Temp_1,Magna_6 Segment 1_ (10-30 cm) Soil Electrical Conductivity_S/m,Magna_6 Segment 2_ (40-60 cm) Soil Moisture_%,Temp_2,Magna_6 Segment 2_ (40-60 cm) Soil Electrical Conductivity__S/m,Magna_6 Segment 3_ (70-90 cm) Soil Moisture_%,Temp_3,Magna_6 Segment 3_ (70-90 cm) Soil Electrical Conductivity__S/m,Magna_6 PH,Magna_6 ORP_mV,Magna_6 pH_Sensor_Temperature_C,Wind Speed (x10),Wind Direction (x10),Temperature (x10),Air Pressure (x10),Relative Humidity (x10),Dew Point Temperature (x10),Magna_6 Precipitation_24hr_mm,Magna_6 Cumulative Precipitation_mm,Magna_6 CTD_Temperature_C,CTD_Pressure_BAR,CTD_Conductivity__mS,Metres above MSL,TOW _MH2O,data_date,data_time
328.2,0.5,7.1,988.9,98.3,6.9,13.115,264.5,1685.9,72.3,0,2.12,72.96,0,2.12,72.98,0,1.98,0,0,0,5,3282,71,9889,983,69,55,308,8.848389,0.165328,0.264529,206.26,0.77,01/06/2022,00:08:00
0,0,7.1,988.9,98.4,6.9,13.087,264.5,1685.2,72.35,0,2.12,72.9,0,2.12,72.97,0,1.98,0,0,0,0,0,71,9889,984,69,0,308,8.848389,0.16526,0.264529,206.26,0.77,01/06/2022,00:18:00
26.3,0.4,7,988.9,98.5,6.8,13.087,264.6,1686.2,72.31,0,2.12,72.91,0,2.12,73.02,0,1.98,0,0,0,4,263,70,9889,985,68,0,308,8.848389,0.165357,0.264641,206.26,0.77,01/06/2022,00:28:00
255.3,0.5,7,989,98.8,6.8,13.087,264.7,1686.3,72.23,0,2.12,72.96,0,2.12,72.97,0,1.99,0,0,0,5,2553,70,9890,988,68,0,308,8.848389,0.165365,0.264703,206.26,0.77,01/06/2022,00:38:00
292.4,0.4,6.7,988.9,98.5,6.5,13.087,264.8,1686.5,72.37,0,2.13,72.9,0,2.13,72.95,0,1.98,0,0,0,4,2924,67,9889,985,65,0,308,8.848389,0.165394,0.264754,206.26,0.77,01/06/2022,00:48:00
148.3,0.3,6.3,988.9,98.6,6.1,13.087,264.6,1686.8,72.31,0,2.13,72.88,0,2.13,72.89,0,1.98,0,0,0,3,1483,63,9889,986,61,0,308,8.848389,0.165414,0.264641,206.26,0.77,01/06/2022,00:58:00
232.6,0.3,6.2,989,98.8,6,13.087,264.6,1686.9,72.33,0,2.13,72.96,0,2.12,72.97,0,1.98,0,0,0,3,2326,62,9890,988,60,0,308,8.848389,0.165428,0.264641,206.26,0.77,01/06/2022,01:08:00
337.1,0.8,5.8,989,99.4,5.7,13.049,264.6,1686.3,72.3,0,2.13,72.94,0,2.12,72.99,0,1.98,0,0,0,8,3371,58,9890,994,57,0,308,8.848389,0.16537,0.264641,206.26,0.77,01/06/2022,01:18:00
213.3,0.2,5.5,989,99.2,5.4,13.049,264.8,1687.2,72.3,0,2.13,72.83,0,2.13,72.98,0,1.98,0,0,0,2,2133,55,9890,992,54,0,308,8.848389,0.165456,0.264754,206.26,0.76,01/06/2022,01:28:00
323.7,0.3,5.1,989,98,4.9,13.049,264.8,1687.5,72.36,0,2.13,72.91,0,2.12,72.99,0,1.98,0,0,0,3,3237,51,9890,980,49,0,308,8.848389,0.165483,0.264754,206.26,0.76,01/06/2022,01:38:00
256.9,0.6,5.9,989.1,100,5.9,13.049,264.7,1687,72.38,0,2.12,72.93,0,2.12,72.99,0,1.98,0,0,0,6,2569,59,9891,1000,59,0,308,8.848389,0.165438,0.264693,206.26,0.76,01/06/2022,01:48:00
336.4,0.3,5,989,99.5,4.9,13.049,264.9,1687.6,72.36,0,2.13,72.86,0,2.13,73.05,0,1.98,0,0,0,3,3364,50,9890,995,49,0,308,8.848389,0.165494,0.264867,206.26,0.76,01/06/2022,01:58:00
210.5,0.4,4.7,989,99.8,4.7,13.049,264.9,1687.6,72.36,0,2.13,72.87,0,2.13,72.96,0,1.98,0,0,0,4,2105,47,9890,998,47,0,308,8.848389,0.165496,0.264929,206.26,0.76,01/06/2022,02:08:00
0,0,4.5,989.1,99.8,4.4,12.99,264.9,1687.2,72.3,0,2.12,72.91,0,2.12,73,0,1.98,0,0,0,0,0,45,9891,998,44,0,308,8.848389,0.165454,0.264867,206.26,0.76,01/06/2022,02:18:00
27.3,0.6,4.5,989.2,100,4.5,12.99,264.8,1687.6,72.31,0,2.12,72.88,0,2.12,73.02,0,1.98,0,0,0,6,273,45,9892,1000,45,0,308,8.848389,0.165495,0.264816,206.26,0.76,01/06/2022,02:28:00
123.8,0.6,4.4,989.1,100,4.4,12.99,264.9,1687.5,72.36,0,2.12,72.9,0,2.12,73.03,0,1.98,0,0,0,6,1238,44,9891,1000,44,0,308,8.848389,0.165489,0.264929,206.26,0.76,01/06/2022,02:38:00
264.2,0.4,4.7,989.1,100,4.7,12.99,265,1687.8,72.43,0,2.12,72.96,0,2.12,72.99,0,1.98,0,0,0,4,2642,47,9891,1000,47,0,308,8.848389,0.165518,0.265042,206.26,0.76,01/06/2022,02:48:00
85.9,0.6,4.7,989.1,100,4.7,12.99,265,1687.9,72.39,0,2.12,72.92,0,2.12,73,0,1.98,0,0,0,6,859,47,9891,1000,47,0,308,8.848389,0.165528,0.26498,206.26,0.76,01/06/2022,02:58:00
9.2,0.3,4.9,989.1,100,4.9,12.99,265,1688.2,72.32,0,2.12,72.91,0,2.12,72.97,0,1.98,0,0,0,3,92,49,9891,1000,49,0,308,8.844116,0.165552,0.26498,206.26,0.76,01/06/2022,03:08:00
72.2,0.8,5.1,989.2,100,5.1,12.954,265.1,1687.5,72.32,0,2.12,72.83,0,2.13,72.94,0,1.98,0,0,0,8,722,51,9892,1000,51,0,308,8.848389,0.165491,0.265093,206.26,0.76,01/06/2022,03:18:00
69.6,0.8,5.2,989.2,100,5.2,12.954,265.2,1688.6,72.35,0,2.12,72.91,0,2.12,73.08,0,1.98,0,0,0,8,696,52,9892,1000,52,0,308,8.8526,0.165594,0.265205,206.26,0.76,01/06/2022,03:28:00
83.5,0.8,5.2,989.3,100,5.2,12.954,265,1688.5,72.28,0,2.12,72.89,0,2.12,73.04,0,1.98,0,0,0,8,835,52,9893,1000,52,0,308,8.848389,0.165582,0.26498,206.26,0.76,01/06/2022,03:38:00
85.3,0.6,5.4,989.4,100,5.4,12.954,265.1,1688.6,72.26,0,2.12,72.9,0,2.12,73.03,0,1.98,0,0,0,6,853,54,9894,1000,54,0,308,8.848389,0.165596,0.265093,206.26,0.76,01/06/2022,03:48:00
346.6,0.6,5.5,989.6,100,5.5,12.954,265.1,1688.7,72.31,0,2.12,72.94,0,2.12,72.91,0,1.99,0,0,0,6,3466,55,9896,1000,55,0,308,8.848389,0.165609,0.265093,206.26,0.76,01/06/2022,03:58:00
11.4,0.5,5.8,989.6,100,5.8,12.954,265.1,1688.8,72.32,0,2.12,72.97,0,2.12,72.99,0,1.98,0,0,0,5,114,58,9896,1000,58,0,308,8.848389,0.165619,0.265093,206.26,0.76,01/06/2022,04:08:00
283.1,1.2,5.9,989.6,100,5.9,12.952,265.2,1688.3,72.31,0,2.12,72.95,0,2.12,72.99,0,1.98,0,0,0,12,2831,59,9896,1000,59,0,308,8.848389,0.165565,0.265205,206.26,0.76,01/06/2022,04:18:00
293.2,0.8,5.8,989.6,100,5.8,12.952,265.1,1689.3,72.35,0,2.12,72.9,0,2.12,73.03,0,1.98,0,0,0,8,2932,58,9896,1000,58,0,308,8.848389,0.16566,0.265093,206.27,0.76,01/06/2022,04:28:00
312.6,1,5.8,989.7,100,5.8,12.952,265.3,1689.4,72.28,0,2.12,72.9,0,2.12,73.02,0,1.98,0,0,0,10,3126,58,9897,1000,58,0,308,8.848389,0.165669,0.265318,206.27,0.76,01/06/2022,04:38:00
313.2,0.9,5.9,989.8,100,5.9,12.952,265.3,1689.5,72.24,0,2.12,72.92,0,2.12,72.98,0,1.98,0,0,0,9,3132,59,9898,1000,59,0,308,8.848389,0.16568,0.265318,206.27,0.76,01/06/2022,04:48:00
317,1.1,5.9,989.8,100,5.9,12.952,265.3,1689.7,72.24,0,2.12,72.87,0,2.13,73.02,0,1.98,0,0,0,11,3170,59,9898,1000,59,0,308,8.8526,0.1657,0.265318,206.27,0.76,01/06/2022,04:58:00
299.6,0.6,6,989.9,100,6,12.952,265.4,1689.8,72.28,0,2.12,72.87,0,2.13,72.97,0,1.98,0,0,0,6,2996,60,9899,1000,60,0,308,8.848389,0.16571,0.265431,206.27,0.76,01/06/2022,05:08:00
316.3,0.8,6.2,989.9,100,6.2,12.952,265.4,1689.9,72.28,0,2.12,72.96,0,2.12,73,0,1.98,0,0,0,8,3163,62,9899,1000,62,0,308,8.848389,0.165726,0.265431,206.27,0.76,01/06/2022,05:18:00
309.9,1,6.3,990,100,6.3,13.092,265.5,1690,72.24,0,2.12,72.92,0,2.12,73.01,0,1.98,0,0,0,10,3099,63,9900,1000,63,0,308,8.8526,0.165734,0.265493,206.27,0.76,01/06/2022,05:28:00
333.1,1.2,6.4,990.1,100,6.4,13.092,265.4,1690.1,72.25,0,2.12,72.94,0,2.12,72.98,0,1.99,0,0,0,12,3331,64,9901,1000,64,0,308,8.8526,0.165743,0.265431,206.27,0.76,01/06/2022,05:38:00
317,1.3,6.6,990.1,100,6.6,13.092,265.4,1690.3,72.28,0,2.12,72.87,0,2.12,73.08,0,1.98,0,0,0,13,3170,66,9901,1000,66,0,308,8.848389,0.165763,0.265431,206.27,0.76,01/06/2022,05:48:00
326.2,1.2,6.6,990.2,100,6.6,13.092,265.4,1690.4,72.32,0,2.12,72.84,0,2.12,72.98,0,1.99,0,0,0,12,3262,66,9902,1000,66,0,308,8.848389,0.16577,0.265431,206.27,0.76,01/06/2022,05:58:00
314.6,1.2,6.8,990.3,100,6.8,13.092,265.4,1690.4,72.15,0,2.12,72.89,0,2.12,72.99,0,1.98,0,0,0,12,3146,68,9903,1000,68,1,309,8.848389,0.165771,0.265431,206.27,0.76,01/06/2022,06:08:00
307.1,1.3,7,990.4,100,7,13.092,265.4,1690.7,72.17,0,2.12,72.89,0,2.12,72.96,0,1.99,0,0,0,13,3071,70,9904,1000,70,1,309,8.8526,0.165801,0.265431,206.27,0.76,01/06/2022,06:18:00
310.3,0.9,7.1,990.6,100,7.1,14.01,265.4,1690.6,72.24,0,2.12,72.91,0,2.12,72.96,0,1.98,0,0,0,9,3103,71,9906,1000,71,1,309,8.848389,0.165794,0.265431,206.27,0.76,01/06/2022,06:28:00
289.5,0.9,7.6,990.7,100,7.6,14.01,265.5,1690.8,72.28,0,2.12,72.84,0,2.12,72.97,0,1.98,0,0,0,9,2895,76,9907,1000,76,1,309,8.848389,0.165812,0.265482,206.27,0.76,01/06/2022,06:38:00
308.9,1.5,7.6,990.8,100,7.6,14.01,265.5,1691.2,72.19,0,2.12,72.85,0,2.12,73.03,0,1.98,0,0,0,15,3089,76,9908,1000,76,1,309,8.848389,0.165854,0.265543,206.27,0.76,01/06/2022,06:48:00
291.6,1.1,7.5,990.9,100,7.5,14.01,265.5,1691.5,72.27,0,2.12,72.86,0,2.12,73.05,0,1.98,0,0,0,11,2916,75,9909,1000,75,1,309,8.8526,0.165878,0.265543,206.27,0.76,01/06/2022,06:58:00
317.8,1.2,7.7,991.1,100,7.7,14.01,265.7,1691.3,72.27,0,2.12,72.88,0,2.12,72.95,0,1.98,0,0,0,12,3178,77,9911,1000,77,1,309,8.848389,0.165862,0.265656,206.27,0.76,01/06/2022,07:08:00
297.4,1.1,8.2,991.3,100,8.2,14.01,265.7,1691.1,72.28,0,2.13,72.82,0,2.13,72.93,0,1.98,0,0,0,11,2974,82,9913,1000,82,1,309,8.848389,0.165842,0.265656,206.27,0.76,01/06/2022,07:18:00
280.2,0.8,8.3,991.3,100,8.3,14.325,265.7,1691.7,72.31,0,2.12,72.96,0,2.12,73,0,1.98,0,0,0,8,2802,83,9913,1000,83,1,309,8.848389,0.165904,0.265656,206.27,0.76,01/06/2022,07:28:00
306.1,0.8,8.7,991.5,100,8.7,14.325,265.7,1691,72.25,0,2.12,72.93,0,2.12,73.02,0,1.98,0,0,0,8,3061,87,9915,1000,87,1,309,8.8526,0.165827,0.265656,206.27,0.76,01/06/2022,07:38:00
342,0.4,9.3,991.6,99.6,9.2,14.325,265.7,1691.2,72.05,0,2.16,72.85,0,2.13,72.94,0,1.98,0,0,0,4,3420,93,9916,996,92,1,309,8.8526,0.165849,0.265656,206.27,0.76,01/06/2022,07:48:00
323.8,1.1,10.1,991.6,97.8,9.7,14.325,265.8,1692,72.23,0,2.12,72.9,0,2.12,72.96,0,1.99,0,0,0,11,3238,101,9916,978,97,1,309,8.8526,0.165931,0.265769,206.27,0.76,01/06/2022,07:58:00
339.1,1.3,10,991.5,96.3,9.4,14.325,265.8,1692.9,72.31,0,2.13,72.9,0,2.13,72.96,0,1.98,0,0,0,13,3391,100,9915,963,94,1,309,8.8526,0.166013,0.265769,206.27,0.76,01/06/2022,08:08:00
26.5,1,10.2,991.6,95.7,9.6,14.325,265.8,1692.7,72.27,0,2.12,72.93,0,2.12,73.07,0,1.98,0,0,0,10,265,102,9916,957,96,1,309,8.8526,0.166002,0.265769,206.27,0.76,01/06/2022,08:18:00
94.5,3.9,11.1,991.9,83.7,8.5,14.335,265.9,1693.8,71.95,0,2.15,72.82,0,2.13,73.02,0,1.98,0,0,0,39,945,111,9919,837,85,1,309,8.8526,0.166106,0.265932,206.27,0.76,01/06/2022,09:28:00
67,2.3,11.2,992,83.9,8.6,14.335,265.9,1693.4,72.06,0,2.14,72.82,0,2.13,72.99,0,1.98,0,0,0,23,670,112,9920,839,86,1,309,8.8526,0.166061,0.265932,206.27,0.76,01/06/2022,09:38:00
47.5,2.5,12.2,992.2,82.5,9.3,14.335,266,1693.1,72.22,0,2.13,72.88,0,2.12,72.94,0,1.99,0,0,0,25,475,122,9922,825,93,1,309,8.8526,0.166032,0.265994,206.27,0.76,01/06/2022,09:48:00
118.6,1.7,12.5,992.3,82.9,9.7,14.335,265.9,1691.8,72.28,0,2.13,72.87,0,2.13,72.96,0,1.99,0,0,0,17,1186,125,9923,829,97,1,309,8.8526,0.165905,0.265932,206.27,0.76,01/06/2022,09:58:00
87.9,2.5,12.5,992,80.2,9.2,14.335,265.9,1694.4,72.2,0,2.13,72.86,0,2.13,73,0,1.98,0,0,0,25,879,125,9920,802,92,1,309,8.8526,0.166166,0.265932,206.27,0.76,01/06/2022,10:08:00
94.8,1.2,13.4,992.1,81.2,10.2,14.335,266,1693.7,72.25,0,2.13,72.84,0,2.13,72.96,0,1.99,0,0,0,12,948,134,9921,812,102,1,309,8.8526,0.166094,0.266045,206.27,0.76,01/06/2022,10:18:00
66.1,0.9,12.2,991.9,79.2,8.7,14.059,266.1,1695.3,72.25,0,2.13,72.87,0,2.13,73.09,0,1.98,0,0,0,9,661,122,9919,792,87,1,309,8.856812,0.166256,0.266106,206.27,0.76,01/06/2022,10:28:00
69.4,2.8,11.6,992.1,81.4,8.5,14.059,266,1694.9,72.25,0,2.13,72.86,0,2.13,73.05,0,1.98,0,0,0,28,694,116,9921,814,85,1,309,8.848389,0.166212,0.265994,206.27,0.76,01/06/2022,10:38:00
48.2,1.7,12.2,992.5,81.9,9.2,14.059,265.9,1693.6,72.21,0,2.13,72.84,0,2.13,72.94,0,1.99,0,0,0,17,482,122,9925,819,92,1,309,8.8526,0.166082,0.265932,206.27,0.76,01/06/2022,10:48:00
144.3,0.6,12.3,992.5,78.5,8.7,14.059,266.1,1693.8,72.22,0,2.12,72.94,0,2.12,72.97,0,1.98,0,0,0,6,1443,123,9925,785,87,1,309,8.848389,0.166103,0.266106,206.27,0.76,01/06/2022,10:58:00
107.4,2.4,13.1,992.8,76.3,9.1,14.059,266,1693.9,72.08,0,2.12,72.92,0,2.12,73.1,0,1.98,0,0,0,24,1074,131,9928,763,91,1,309,8.8526,0.166117,0.266045,206.27,0.76,01/06/2022,11:08:00
76.6,1.2,13.4,992.7,75.6,9.2,14.059,266.1,1694.3,72.17,0,2.12,72.89,0,2.12,72.99,0,1.98,0,0,0,12,766,134,9927,756,92,1,309,8.8526,0.166157,0.266106,206.27,0.76,01/06/2022,11:18:00
98.7,1.1,13.4,992.7,73.1,8.7,14.042,266,1694.8,72.25,0,2.12,72.97,0,2.12,73.09,0,1.98,0,0,0,11,987,134,9927,731,87,1,309,8.8526,0.166201,0.266045,206.27,0.76,01/06/2022,11:28:00
99.4,0.5,14.4,993.3,67.6,8.5,14.042,266.2,1692.2,72.29,0,2.13,73.02,0,2.13,73.03,0,1.99,0,0,0,5,994,144,9933,676,85,1,309,8.8526,0.165948,0.266219,206.27,0.76,01/06/2022,11:38:00
150,0.8,13.8,992.6,67.7,8,14.042,266.2,1695.6,72.21,0,2.13,72.92,0,2.12,73.02,0,1.98,0,0,0,8,1500,138,9926,677,80,1,309,8.856812,0.166277,0.266157,206.27,0.76,01/06/2022,11:48:00
101.6,2.4,13.6,992.6,69.7,8.2,14.042,266.1,1695.8,72.22,0,2.13,72.94,0,2.13,73.03,0,1.98,0,0,0,24,1016,136,9926,697,82,1,309,8.856812,0.166306,0.266106,206.27,0.76,01/06/2022,11:58:00
62.3,1.8,14.9,992.8,65.7,8.6,14.042,266.2,1695.8,72.3,0,2.13,72.94,0,2.13,73.07,0,1.98,0,0,0,18,623,149,9928,657,86,1,309,8.856812,0.166305,0.266157,206.27,0.76,01/06/2022,12:08:00
119.2,1.4,13.4,992.7,70.5,8.2,14.042,266.2,1695.9,72.17,0,2.14,72.91,0,2.12,72.97,0,1.98,0,0,0,14,1192,134,9927,705,82,1,309,8.856812,0.166315,0.266219,206.27,0.76,01/06/2022,12:18:00
85.2,1.4,13.2,992.8,70,7.8,13.645,266.3,1696,72.26,0,2.13,72.86,0,2.13,72.99,0,1.98,0,0,0,14,852,132,9928,700,78,1,309,8.856812,0.166324,0.266332,206.27,0.76,01/06/2022,12:28:00
37.9,3.2,12.4,992.7,75.3,8.1,13.645,266.3,1696.8,72.24,0,2.13,72.89,0,2.12,73.02,0,1.98,0,0,0,32,379,124,9927,753,81,1,309,8.856812,0.166402,0.266332,206.27,0.76,01/06/2022,12:38:00
347.3,1.4,11.6,993,78.4,8,13.645,266.3,1696.1,72.23,0,2.13,72.87,0,2.12,72.96,0,1.98,0,0,0,14,3473,116,9930,784,80,1,309,8.856812,0.166329,0.266332,206.27,0.76,01/06/2022,12:48:00
311.8,1,11.5,993.4,83.1,8.7,13.645,266.2,1695.3,72.17,0,2.14,72.86,0,2.13,72.99,0,1.98,0,0,0,10,3118,115,9934,831,87,1,309,8.856812,0.166257,0.266219,206.27,0.76,01/06/2022,12:58:00
281.8,1,14.1,993.7,76.8,10.1,13.645,266.3,1695.2,72.25,0,2.13,72.85,0,2.13,72.97,0,1.98,0,0,0,10,2818,141,9937,768,101,1,309,8.8526,0.166245,0.26627,206.27,0.76,01/06/2022,13:08:00
246.2,1.5,14.8,993.2,70.3,9.5,13.645,266.3,1696.1,72.21,0,2.14,72.93,0,2.13,73.03,0,1.98,0,0,0,15,2462,148,9932,703,95,1,309,8.856812,0.166333,0.26627,206.27,0.76,01/06/2022,13:18:00
55.8,4.9,13.6,992.5,71.4,8.5,13.807,266.4,1698.6,72.26,0,2.13,72.93,0,2.12,73.01,0,1.98,0,0,0,49,558,136,9925,714,85,1,309,8.856812,0.166571,0.266444,206.27,0.75,01/06/2022,13:28:00
101.6,2.8,11.9,993,74.5,7.5,13.807,266.4,1697.4,72.1,0,2.14,72.87,0,2.12,73.05,0,1.98,0,0,0,28,1016,119,9930,745,75,1,309,8.856812,0.166455,0.266382,206.27,0.75,01/06/2022,13:38:00
66.1,1.1,11.5,993.4,80.5,8.3,13.807,266.4,1696.6,72.19,0,2.13,72.93,0,2.12,72.95,0,1.98,0,0,0,11,661,115,9934,805,83,1,309,8.856812,0.166381,0.266444,206.27,0.76,01/06/2022,13:48:00
96.5,1.7,12.7,993.7,77.4,8.8,13.807,266.5,1696.5,72.18,0,2.13,72.94,0,2.12,73.14,0,1.98,0,0,0,17,965,127,9937,774,88,1,309,8.856812,0.166366,0.266495,206.27,0.76,01/06/2022,13:58:00
77.8,1.4,13.5,994,75.6,9.3,13.807,266.5,1696.1,72.14,0,2.13,72.91,0,2.12,73.11,0,1.98,0,0,0,14,778,135,9940,756,93,1,309,8.856812,0.166326,0.266495,206.27,0.76,01/06/2022,14:08:00
90.6,2.8,14,993.9,76.4,10,13.807,266.5,1696.4,72.14,0,2.13,72.88,0,2.12,73.03,0,1.98,0,0,0,28,906,140,9939,764,100,1,309,8.856812,0.166363,0.266495,206.27,0.76,01/06/2022,14:18:00
64.7,3.4,14.4,993.6,68,8.6,13.711,266.4,1697.4,72.26,0,2.13,72.9,0,2.12,72.99,0,1.98,0,0,0,34,647,144,9936,680,86,1,309,8.856812,0.166463,0.266444,206.27,0.75,01/06/2022,14:28:00
87.3,3.3,13.4,993.4,73,8.7,13.711,266.6,1697.9,72.16,0,2.14,72.86,0,2.12,73.07,0,1.98,0,0,0,33,873,134,9934,730,87,1,309,8.856812,0.166503,0.266557,206.27,0.75,01/06/2022,14:38:00
73.4,1.9,12.6,993.4,73.4,8,13.711,266.4,1697.7,72.09,0,2.14,72.92,0,2.12,73.06,0,1.98,0,0,0,19,734,126,9934,734,80,1,309,8.856812,0.166491,0.266433,206.27,0.75,01/06/2022,14:48:00
156.9,1.6,13.2,994.1,79.1,9.6,13.711,266.7,1696.9,72.15,0,2.14,72.93,0,2.12,73.06,0,1.98,0,0,0,16,1569,132,9941,791,96,1,309,8.856812,0.166413,0.266669,206.27,0.76,01/06/2022,14:58:00
70.1,2.7,13.7,993.7,76.1,9.5,13.711,266.6,1697.8,72.16,0,2.14,72.8,0,2.13,73.02,0,1.98,0,0,0,27,701,137,9937,761,95,1,309,8.861084,0.166493,0.266607,206.27,0.75,01/06/2022,15:08:00
89.6,1.2,13.6,993.8,72.3,8.7,13.519,266.7,1697.5,72.03,0,2.14,72.86,0,2.12,73.02,0,1.98,0,0,0,12,896,136,9938,723,87,1,309,8.856812,0.166464,0.266719,206.27,0.75,01/06/2022,15:18:00
72.7,1.9,13.5,993.7,75.5,9.3,13.519,266.6,1698,72.14,0,2.14,72.85,0,2.13,73.07,0,1.98,0,0,0,19,727,135,9937,755,93,1,309,8.861084,0.166516,0.266607,206.27,0.75,01/06/2022,15:28:00
62.5,1.7,13.8,993.8,77,9.9,13.519,266.6,1697.9,72.14,0,2.14,72.86,0,2.12,73.07,0,1.98,0,0,0,17,625,138,9938,770,99,1,309,8.856812,0.166505,0.266607,206.27,0.75,01/06/2022,15:38:00
70.6,3,13.7,993.7,75.5,9.4,13.519,266.7,1698.4,72.14,0,2.14,72.86,0,2.12,73.01,0,1.98,0,0,0,30,706,137,9937,755,94,1,309,8.856812,0.166555,0.266669,206.27,0.75,01/06/2022,15:48:00
90.2,2.6,13.8,993.9,76.3,9.8,13.519,266.7,1698.2,72.12,0,2.14,72.87,0,2.12,73.06,0,1.98,0,0,0,26,902,138,9939,763,98,1,309,8.856812,0.166532,0.266657,206.27,0.75,01/06/2022,15:58:00
131.1,0.9,14.3,994,71.3,9.2,13.519,266.7,1697.9,72.17,0,2.14,72.9,0,2.12,73.01,0,1.98,0,0,0,9,1311,143,9940,713,92,1,309,8.856812,0.166508,0.266719,206.27,0.75,01/06/2022,16:08:00
62.5,1.1,14.9,993.9,72.4,10,13.576,266.6,1698,71.97,0,2.15,72.86,0,2.13,73,0,1.98,0,0,0,11,625,149,9939,724,100,1,309,8.856812,0.166517,0.266607,206.27,0.75,01/06/2022,16:18:00
78.8,1.2,14.8,994,72.4,9.9,13.576,266.8,1698.4,72.14,0,2.14,72.86,0,2.12,73.05,0,1.98,0,0,0,12,788,148,9940,724,99,1,309,8.856812,0.166557,0.266781,206.27,0.75,01/06/2022,16:28:00
83.2,2.4,15.4,993.8,71,10.2,13.576,266.7,1698.9,72.06,0,2.14,72.89,0,2.12,73.11,0,1.98,0,0,0,24,832,154,9938,710,102,1,309,8.861084,0.166608,0.266719,206.27,0.75,01/06/2022,16:38:00
289.4,0.6,14.9,993.8,67.4,9,13.576,266.7,1698.7,72.01,0,2.15,72.89,0,2.12,73.12,0,1.98,0,0,0,6,2894,149,9938,674,90,1,309,8.861084,0.166582,0.266657,206.27,0.75,01/06/2022,16:48:00
88.9,0.8,15.1,993.9,66.1,8.8,13.576,266.8,1698.8,72.02,0,2.16,72.83,0,2.13,73,0,1.98,0,0,0,8,889,151,9939,661,88,1,309,8.856812,0.166593,0.266832,206.27,0.75,01/06/2022,16:58:00
165.4,0.8,15.4,993.9,65,8.9,13.576,266.8,1698.8,72.03,0,2.15,72.85,0,2.12,72.99,0,1.98,0,0,0,8,1654,154,9939,650,89,1,309,8.856812,0.166598,0.266832,206.27,0.75,01/06/2022,17:08:00
125,1.3,14.8,993.3,64.4,8.2,13.574,266.7,1699.3,72.04,0,2.16,72.9,0,2.13,72.97,0,1.98,0,0,0,13,1250,148,9933,644,82,1,309,8.861084,0.166647,0.266719,206.28,0.75,01/06/2022,17:18:00
76.6,1,14.2,993.4,67.9,8.3,13.574,266.8,1699.5,72.05,0,2.16,72.79,0,2.13,72.99,0,1.98,0,0,0,10,766,142,9934,679,83,1,309,8.856812,0.166667,0.266832,206.28,0.75,01/06/2022,17:28:00
91.6,1.5,14.4,993.7,66,8.2,13.574,266.8,1699.4,71.96,0,2.16,72.86,0,2.13,73.04,0,1.98,0,0,0,15,916,144,9937,660,82,1,309,8.861084,0.166659,0.266832,206.28,0.75,01/06/2022,17:38:00
88.9,1.1,14.8,993.9,64.4,8.1,13.574,266.8,1699.4,72.03,0,2.16,72.84,0,2.13,73.03,0,1.98,0,0,0,11,889,148,9939,644,81,1,309,8.861084,0.166652,0.26677,206.28,0.75,01/06/2022,17:48:00
106.9,1,14.2,993.6,65,7.7,13.574,266.8,1699.9,72.1,0,2.16,72.89,0,2.13,72.97,0,1.98,0,0,0,10,1069,142,9936,650,77,1,309,8.856812,0.166707,0.266832,206.28,0.75,01/06/2022,17:58:00
66.4,2.4,14.5,993.9,63.8,7.8,13.574,266.9,1699.9,72.13,0,2.16,72.85,0,2.13,72.99,0,1.98,0,0,0,24,664,145,9939,638,78,1,309,8.856812,0.166708,0.266944,206.28,0.75,01/06/2022,18:08:00
135,0.5,14.4,993.6,64.8,7.9,13.576,266.9,1700,72,0,2.17,72.85,0,2.13,73,0,1.98,0,0,0,5,1350,144,9936,648,79,1,309,8.856812,0.166712,0.266944,206.28,0.75,01/06/2022,18:18:00
119.7,0.4,13.7,993.7,66.3,7.5,13.576,267.1,1700.1,72.03,0,2.17,72.89,0,2.13,73.01,0,1.98,0,0,0,4,1197,137,9937,663,75,1,309,8.856812,0.166726,0.267056,206.28,0.75,01/06/2022,18:28:00
120.2,1.5,13.1,993.9,68.2,7.4,13.576,266.9,1700.3,72,0,2.17,72.83,0,2.13,72.96,0,1.98,0,0,0,15,1202,131,9939,682,74,1,309,8.856812,0.166741,0.266944,206.28,0.75,01/06/2022,18:38:00
114.3,0.9,12.7,993.9,73.3,8.1,13.576,267.1,1700.3,71.99,0,2.17,72.87,0,2.13,73.02,0,1.97,0,0,0,9,1143,127,9939,733,81,1,309,8.861084,0.166743,0.267056,206.28,0.75,01/06/2022,18:48:00
